341 B 9 51 1.530 8 24.82 In PIT D180 TSP10 + 0.895m 0.040

342 B 9 52 1.750 7 22.77 In PIT D180 TSP7 + 0.388m 0.040

343 B 9 53 1.620 7 23.84 In PIT D180 TSP10 + 0.171m 0.010

344 B 9 54 2.270 8 26.20 In PIT D180 TSP10 + 0.057m 0.020

345 B 10 4 0.700 7 19.84 In PIT D180 TSP9 + 0.308m 0.020

346 B 10 7 1.250 9 25.79 In PIT D180 TSP10 + 0.877m 0.030

347 B 10 8 1.240 4 12.54 In PIT D180 TSP9 + 0.269m 0.020

348 B 10 9 0.760 4 13.27 In PIT D180 TSP8 + 0.074m 0.010

349 B 10 10 1.430 4 13.12 In PIT D180 TEO + 0.118m 0.020

350 B 10 11 1.160 3 12.29 In PIT D180 TSP1 + 0.351m 0.030

351 B 10 13 0.790 4 13.19 In PIT D180 TSP4 + 0.429m 0.020

352 B 10 15 0.930 4 13.97 In PIT D180 TSP10 + 0.263m 0.020

353 B 10 17 0.750 6 17.38 In PIT D180 TSP6 + 0.097m 0.040

354 B 10 19 0.870 7 19.64 In PIT D180 TSP10 + 0.332m 0.050

355 B 10 20 0.930 5 15.86 In PIT D180 TSP8 + 0.624m 0.010

356 B 10 21 1.090 6 17.50 In PIT D180 TSP6 + 0.155m 0.020

357 B 10 22 0.720 4 14.06 In PIT D180 TSP6 + 0.234m 0.020

358 B 10 26 1.590 3 12.10 In PIT D180 TSP10 + 0.549m 0.080

359 B 10 29 1.080 4 13.27 In PIT D180 TSP9 + 0.049m 0.020

360 B 10 30 0.860 8 23.56 In PIT D180 TSP5 + 0.323m 0.010

361 B 10 31 1.040 7 22.55 In PIT D180 TSP10 + 0.094m 0.040

362 B 10 32 1.800 5 18.72 In PIT D180 TSP10 + 0.581m 0.020

363 B 10 33 0.940 9 26.88 In PIT D180 TSP10 + 0.656m 0.030

364 B 10 34 2.780 6 19.89 In PIT D180 TSP10 + 0.327m 0.040

365 B 10 35 1.060 3 14.15 In PIT D180 TSP10 + 0.047m 0.020

366 B 10 36 0.820 2 11.18 In PIT D180 TSP9 + 0.283m 0.020

367 B 10 37 0.590 7 22.26 In PIT D180 TSP9 + 0.354m 0.020

368 B 10 38 1.130 7 23.63 In PIT D180 TSP10 + 0.501m 0.030

369 B 10 40 1.020 7 23.17 In PIT D180 TSP10 + 0.843m 0.040

370 B 10 41 2.350 2 11.55 In PIT D180 TSP8 + 0.433m 0.040

371 B 10 44 1.060 5 17.60 In PIT D180 TSP10 + 0.385m 0.020

372 B 10 45 1.050 5 17.21 In PIT D180 TSP9 + 0.301m 0.010

373 B 10 46 1.040 8 25.74 In PIT D180 TSP2 + 0.179m 0.020

374 B 10 47 1.680 6 21.25 In PIT D180 TSP9 + 0.209m 0.060

375 B 10 48 0.980 6 21.74 In PIT D180 TSP9 + 0.046m 0.010

376 B 10 51 2.110 6 21.02 In PIT D180 TSP10 + 0.268m 0.010

377 B 10 54 1.060 7 22.42 In PIT D180 TSP10 + 0.188m 0.020

378 B 10 55 1.410 5 18.37 In PIT D180 TSP10 + 0.068m 0.030

379 B 10 56 3.800 20 52.81 In PIT D180 TSP10 + 0.477m 0.030

380 B 11 2 0.720 3 12.09 In PIT D180 TSP11 + 0.493m 0.020

381 B 11 4 2.480 8 22.14 In PIT D180 TSP10 + 0.677m 0.040

382 B 11 5 0.970 9 24.69 In PIT D180 TSP6 + 0.294m 0.010

383 B 11 6 1.120 5 15.00 In PIT D180 TSP7 + 0.114m 0.010

384 B 11 7 0.960 8 23.71 In PIT D180 TSP2 + 0.365m 0.010

385 B 11 10 1.070 4 13.62 In PIT D180 TSP10 + 0.245m 0.030

386 B 11 11 1.050 7 19.55 In PIT D180 TSP3 + 0.512m 0.030

387 B 11 12 1.070 6 18.62 In PIT D180 TSP4 + 0.378m 0.020

388 B 11 14 1.060 8 22.43 In PIT D180 TSP10 + 0.996m 0.020

389 B 11 19 5.170 11 30.42 In PIT D180 TSP8 + 0.583m 0.020

390 B 11 21 0.710 5 15.84 In PIT D180 TSP10 + 0.263m 0.020

391 B 11 22 1.560 6 18.12 In PIT D180 TSP10 + 0.096m 0.020

392 B 11 25 1.000 8 23.53 In PIT D180 TSP6 + 0.410m 0.030

393 B 11 26 0.580 3 10.11 In PIT D180 TSP4 + 0.096m 0.020

394 B 11 27 0.820 3 11.26 In PIT D180 TSP11 + 0.039m 0.010

395 B 11 30 0.920 8 24.19 In PIT D180 TSP9 + 0.317m 0.030

396 B 11 31 1.570 6 20.17 In PIT D180 TSP10 + 0.091m 0.020

397 B 11 32 1.730 5 17.42 In PIT D180 TSP9 + 0.332m 0.020

398 B 11 33 1.550 7 23.35 In PIT D180 TSP8 + 0.211m 0.020

399 B 11 34 1.280 6 21.41 In PIT D180 TSP9 + 0.124m 0.010

400 B 11 35 0.810 3 12.93 In PIT D180 TSP10 + 0.181m 0.010

401 B 11 36 1.800 6 20.33 In PIT D180 TSP10 + 0.325m 0.030

402 B 11 37 1.610 2 11.08 In PIT D180 TSP10 + 0.294m 0.030

403 B 11 39 2.480 8 25.24 In PIT D180 TSP9 + 0.414m 0.040

404 B 11 40 1.210 6 19.72 In PIT D180 TSP9 + 0.129m 0.030

405 B 11 41 0.850 4 16.35 In PIT D180 TSP6 + 0.404m 0.030

406 B 11 42 1.130 2 10.20 In PIT D180 TSP10 + 0.307m 0.030

407 B 11 43 1.910 15 42.27 In PIT D180 TSP10 + 1.023m 0.020

408 B 11 44 0.730 6 21.61 In PIT D180 TSP9 + 0.280m 0.020

409 B 11 45 1.870 8 25.00 In PIT D180 TSP9 + 0.189m 0.010

410 B 11 46 0.810 4 15.29 In PIT D180 TSP4 + 0.196m 0.010

411 B 11 47 1.130 4 16.96 In PIT D180 TSP9 + 0.244m 0.010

412 B 11 48 0.810 5 17.10 In PIT D180 TSP5 + 0.353m 0.020

413 B 11 50 0.680 6 21.21 In PIT D180 TSP10 + 0.325m 0.030

414 B 11 51 0.910 7 21.93 In PIT D180 TSP9 + 0.339m 0.010

415 B 11 52 1.180 6 20.15 In PIT D180 TSP9 + 0.216m 0.020

416 B 11 53 0.870 9 26.78 In PIT D180 TSP9 + 0.095m 0.030

417 B 12 1 0.760 6 17.53 In PIT D180 TSP5 + 0.207m 0.030

418 B 12 3 0.840 7 20.32 In PIT D180 TSP9 + 0.332m 0.010

419 B 12 4 0.830 6 17.26 In PIT D180 TSP6 + 0.277m 0.040

420 B 12 5 1.110 7 21.12 In PIT D180 TSP10 + 0.141m 0.020

421 B 12 6 0.700 4 14.34 In PIT D180 TSP1 + 0.123m 0.020

422 B 12 7 0.850 4 14.61 In PIT D180 TSP10 + 0.253m 0.040

423 B 12 8 0.770 5 15.69 In PIT D180 TSP10 + 0.691m 0.030

424 B 12 9 0.800 4 12.39 In PIT D180 TSP8 + 0.577m 0.020

425 B 12 10 1.150 7 20.48 In PIT D180 TSP8 + 0.618m 0.020

426 B 12 11 0.990 6 17.20 In PIT D180 TSP8 + 0.327m 0.010

427 B 12 12 1.250 5 15.30 In PIT D180 TSP4 + 0.038m 0.020

428 B 12 13 0.900 4 12.83 In PIT D180 TSP10 + 0.226m 0.020

429 B 12 16 1.490 6 17.31 In PIT D180 TSP6 + 0.483m 0.020

430 B 12 17 0.700 5 15.27 In PIT D180 TSP10 + 0.905m 0.020

431 B 12 19 0.920 8 24.01 In PIT D180 TSP10 + 0.301m 0.070

432 B 12 20 1.290 7 19.66 In PIT D180 TSP1 + 0.354m 0.040

433 B 12 21 1.510 6 17.13 In PIT D180 TSP10 + 0.983m 0.030

434 B 12 22 0.840 4 14.32 In PIT D180 TSP6 + 0.185m 0.030

435 B 12 23 1.960 8 22.70 In PIT D180 TSP3 + 0.151m 0.020

436 B 12 27 1.770 7 21.83 In PIT D180 TSP5 + 0.319m 0.020

535 B 14 43 1.440 8 24.13 In PIT D180 TSP8 + 0.149m 0.030

536 B 14 44 0.840 5 18.47 In PIT D180 TSP10 + 0.059m 0.020

537 B 14 45 0.540 4 15.46 In PIT D180 TSP10 + 0.176m 0.020

538 B 14 46 0.720 2 11.96 In PIT D180 TSP3 + 0.347m 0.030

539 B 14 48 1.440 10 29.97 In PIT D180 TSP9 + 0.327m 0.020

540 B 14 51 1.100 9 27.39 In PIT D180 TSP8 + 0.485m 0.030

541 B 14 52 2.230 4 15.45 In PIT D180 TSP10 + 0.104m 0.020

542 B 14 53 1.300 6 21.46 In PIT D180 TEO + 0.545m 0.020

543 B 14 54 2.070 8 24.36 In PIT D180 TSP9 + 0.261m 0.020

544 B 14 55 0.890 3 13.30 In PIT D180 TSP9 + 0.166m 0.020

545 B 14 56 0.520 8 25.25 In PIT D180 TSP9 + 0.231m 0.020

546 B 15 1 1.580 7 19.56 In PIT D180 TSP2 + 0.216m 0.020

547 B 15 2 0.620 5 15.81 In PIT D180 TSP11 + 0.671m 0.040

548 B 15 5 1.210 6 18.75 In PIT D180 TSP10 + 0.322m 0.020

437 B 12 28 1.170 5 14.99 In PIT D180 TSP3 + 0.287m 0.020

438 B 12 30 0.880 4 12.77 In PIT D180 TSP11 + 0.318m 0.050

439 B 12 31 1.810 7 22.01 In PIT D180 TSP10 + 0.212m 0.020

440 B 12 32 0.880 6 20.37 In PIT D180 TSP10 + 0.088m 0.040

441 B 12 33 1.240 5 18.34 In PIT D180 TSP9 + 0.260m 0.040

442 B 12 36 1.250 6 20.33 In PIT D180 TSP10 + 0.744m 0.040

443 B 12 37 1.600 7 22.09 In PIT D180 TSP10 + 0.488m 0.060

444 B 12 38 1.840 8 25.87 In PIT D180 TSP10 + 0.108m 0.020

445 B 12 39 0.970 8 25.04 In PIT D180 TSP9 + 0.026m 0.010

446 B 12 41 1.380 3 13.17 In PIT D180 TSP10 + 0.253m 0.060

447 B 12 43 0.820 5 17.59 In PIT D180 TSP1 + 0.082m 0.040

448 B 12 44 2.060 9 27.10 In PIT D180 TSP10 + 0.191m 0.020

449 B 12 45 0.840 2 11.85 In PIT D180 TSP5 + 0.116m 0.030

450 B 12 46 1.140 8 25.37 In PIT D180 TSP4 + 0.024m 0.020

451 B 12 47 1.380 5 18.58 In PIT D180 TSP2 + 0.346m 0.040

452 B 12 48 1.360 5 17.22 In PIT D180 TSP3 + 0.332m 0.030

453 B 12 50 1.320 2 11.37 In PIT D180 TSP10 + 0.996m 0.030

454 B 12 51 1.470 3 13.03 In PIT D180 TSP10 + 0.426m 0.070

455 B 12 52 0.950 4 16.89 In PIT D180 TSP6 + 0.224m 0.020

456 B 12 54 0.550 6 21.03 In PIT D180 TSP7 + 0.140m 0.030

457 B 12 55 2.500 21 56.46 In PIT D180 TSP11 + 0.219m 0.020

458 B 12 56 1.610 4 16.46 In PIT D180 TSP8 + 0.175m 0.020

459 B 13 3 0.990 3 11.72 In PIT D180 TSP9 + 0.390m 0.020

460 B 13 5 0.840 5 15.87 In PIT D180 TSP11 + 0.531m 0.030

461 B 13 6 0.840 4 14.61 In PIT D180 TSP10 + 0.091m 0.020

462 B 13 7 1.450 4 14.58 In PIT D180 TSP8 + 0.629m 0.030

463 B 13 8 0.930 6 18.52 In PIT D180 TSP9 + 0.348m 0.020

464 B 13 9 1.380 6 18.47 In PIT D180 TSP9 + 0.309m 0.020

465 B 13 10 0.880 6 17.17 In PIT D180 TSP9 + 0.251m 0.010

466 B 13 11 1.180 3 11.67 In PIT D180 TSP10 + 0.696m 0.030

467 B 13 12 0.590 3 11.11 In PIT D180 TSP9 + 0.441m 0.010

468 B 13 13 1.080 7 21.85 In PIT D180 TSP11 + 0.070m 0.020

469 B 13 14 1.480 7 19.60 In PIT D180 TEO + 0.138m 0.020

470 B 13 15 1.060 6 18.37 In PIT D180 TSP8 + 0.541m 0.020

471 B 13 16 0.600 6 17.36 In PIT D180 TSP11 + 0.392m 0.020

472 B 13 19 0.820 5 15.89 In PIT D180 TSP8 + 0.449m 0.020

473 B 13 20 0.850 5 16.99 In PIT D180 TSP9 + 0.169m 0.020

474 B 13 23 1.490 8 23.94 In PIT D180 TSP10 + 0.543m 0.020

475 B 13 25 1.220 7 19.99 In PIT D180 TSP2 + 0.144m 0.020

476 B 13 26 1.150 3 10.26 In PIT D180 TSP3 + 0.046m 0.020

477 B 13 27 1.360 4 12.89 In PIT D180 TSP11 + 0.068m 0.020

478 B 13 31 1.360 9 27.43 In PIT D180 TSP6 + 0.224m 0.020

479 B 13 32 1.210 3 13.69 In PIT D180 TSP9 + 0.197m 0.010

480 B 13 33 1.520 4 16.24 In PIT D180 TSP6 + 0.109m 0.010

481 B 13 34 2.010 7 23.80 In PIT D180 TSP10 + 0.114m 0.020

482 B 13 35 0.830 6 21.43 In PIT D180 TSP10 + 0.134m 0.020

483 B 13 36 0.840 8 24.57 In PIT D180 TSP8 + 0.434m 0.010

484 B 13 37 1.120 8 24.12 In PIT D180 TSP9 + 0.265m 0.030

485 B 13 38 1.750 6 21.24 In PIT D180 TSP9 + 0.367m 0.030

486 B 13 39 1.080 4 16.04 In PIT D180 TSP9 + 0.049m 0.020

487 B 13 40 1.120 4 14.85 In PIT D180 TSP10 + 0.451m 0.070

488 B 13 41 1.210 6 21.16 In PIT D180 TSP10 + 0.031m 0.020

489 B 13 42 1.620 10 29.00 In PIT D180 TSP8 + 0.431m 0.070

490 B 13 43 1.180 7 23.34 In PIT D180 TSP9 + 0.243m 0.010

491 B 13 44 2.190 6 19.78 In PIT D180 TSP11 + 0.060m 0.020

492 B 13 45 0.750 7 23.42 In PIT D180 TSP7 + 0.047m 0.020

493 B 13 47 2.400 17 45.18 In PIT D180 TSP9 + 0.212m 0.020

494 B 13 49 0.910 3 13.69 In PIT D180 TEO + 0.206m 0.020

495 B 13 53 1.680 7 21.83 In PIT D180 TSP6 + 0.202m 0.030

496 B 13 54 1.540 2 11.88 In PIT D180 TSP9 + 0.318m 0.030

497 B 13 55 0.670 6 19.74 In PIT D180 TSP8 + 0.173m 0.040

498 B 13 56 0.920 4 16.60 In PIT D180 TSP10 + 0.321m 0.030

499 B 13 57 0.650 6 19.55 In PIT D180 TSP10 + 0.677m 0.010

500 B 14 1 0.970 7 20.59 In PIT D180 TSP5 + 0.277m 0.020

501 B 14 2 2.930 6 19.31 In PIT D180 TSP10 + 0.042m 0.010

502 B 14 3 0.860 6 17.27 In PIT D180 TSP10 + 0.381m 0.010

503 B 14 4 0.640 6 17.72 In PIT D180 TSP7 + 0.211m 0.010

504 B 14 5 0.540 5 16.07 In PIT D180 TSP6 + 0.507m 0.040

505 B 14 6 0.950 6 18.23 In PIT D180 TSP6 + 0.554m 0.010

506 B 14 7 0.700 7 20.09 In PIT D180 TSP10 + 0.219m 0.020

507 B 14 8 1.060 3 10.69 In PIT D180 TSP10 + 0.743m 0.030

508 B 14 12 0.810 3 10.32 In PIT D180 TSP7 + 0.297m 0.020

509 B 14 13 0.860 5 16.66 In PIT D180 TSP10 + 0.603m 0.030

510 B 14 14 1.160 7 20.84 In PIT D180 TSP7 + 0.271m 0.020

511 B 14 17 0.820 3 11.24 In PIT D180 TSP11 + 0.105m 0.030

512 B 14 18 0.770 6 17.14 In PIT D180 TSP7 + 0.257m 0.020

513 B 14 19 1.850 6 18.27 In PIT D180 TEO + 0.169m 0.030

514 B 14 20 0.790 4 12.30 In PIT D180 TSP8 + 0.391m 0.030

515 B 14 21 1.100 7 21.31 In PIT D180 TSP4 + 0.181m 0.020

516 B 14 23 0.960 6 18.86 In PIT D180 TEO + 0.220m 0.020

517 B 14 25 0.670 5 16.06 In PIT D180 TSP10 + 0.336m 0.070

518 B 14 26 0.730 6 17.40 In PIT D180 TSP2 + 0.355m 0.020

519 B 14 27 1.940 9 25.35 In PIT D180 TSP10 + 0.366m 0.050

520 B 14 28 1.380 7 21.13 In PIT D180 TSP5 + 0.541m 0.040

521 B 14 29 1.030 4 13.09 In PIT D180 TSP5 + 0.471m 0.030

522 B 14 30 2.850 4 13.10 In PIT D180 TSP7 + 0.028m 0.010

523 B 14 31 0.880 10 30.84 In PIT D180 TSP10 + 0.021m 0.010

524 B 14 32 0.870 7 22.94 In PIT D180 TSP8 + 0.281m 0.020

525 B 14 33 1.210 10 29.10 In PIT D180 TSP9 + 0.117m 0.020

526 B 14 34 2.760 15 31.97 In PIT MIX1 TSP7 + 0.414m 0.020

527 B 14 35 0.530 8 25.99 In PIT D180 TSP10 + 0.072m 0.020

528 B 14 36 0.590 6 20.46 In PIT D180 TSP10 + 0.153m 0.010

529 B 14 37 1.020 8 25.26 In PIT D180 TSP5 + 0.109m 0.020

530 B 14 38 0.580 4 16.97 In PIT D180 TSP10 + 0.602m 0.020

531 B 14 39 0.850 6 20.39 In PIT D180 TSP10 + 0.093m 0.030

532 B 14 40 1.450 7 22.76 In PIT D180 TSP7 + 0.101m 0.030

533 B 14 41 0.710 2 11.67 In PIT D180 TSP2 + 0.118m 0.020

534 B 14 42 0.810 6 20.59 In PIT D180 TSP10 + 0.399m 0.050

549 B 15 7 1.510 3 11.64 In PIT D180 TSP10 + 0.403m 0.020

550 B 15 10 0.680 5 16.18 In PIT D180 TSP11 + 0.052m 0.010

551 B 15 11 1.080 7 21.77 In PIT D180 TSP9 + 0.595m 0.030

552 B 15 14 0.810 4 12.66 In PIT D180 TSP3 + 0.112m 0.010

553 B 15 15 1.260 5 15.23 In PIT D180 TSP6 + 0.384m 0.020

554 B 15 17 1.040 4 12.73 In PIT D180 TSP8 + 0.337m 0.030

555 B 15 18 1.430 5 16.99 In PIT D180 TSP4 + 0.207m 0.040

556 B 15 19 1.740 4 13.96 In PIT D180 TSP7 + 0.388m 0.010

557 B 15 20 1.000 4 12.95 In PIT D180 TSP6 + 0.253m 0.010

558 B 15 22 1.140 6 19.30 In PIT D180 TSP9 + 0.114m 0.020

559 B 15 23 1.660 15 39.19 In PIT D180 TSP11 + 0.111m 0.010

560 B 15 25 0.740 4 13.11 In PIT D180 TSP2 + 0.324m 0.010

561 B 15 26 0.720 5 15.08 In PIT D180 TSP9 + 0.458m 0.020

562 B 15 27 0.740 7 21.22 In PIT D180 TSP10 + 0.321m 0.020

563 B 15 29 1.300 8 24.00 In PIT D180 TSP10 + 0.842m 0.010

564 B 15 30 1.660 6 19.30 In PIT D180 TSP11 + 0.081m 0.040

565 B 15 33 0.730 5 18.48 In PIT D180 TSP9 + 0.335m 0.020

566 B 15 34 1.000 4 17.02 In PIT D180 TSP1 + 0.462m 0.010

567 B 15 35 0.640 4 16.31 In PIT D180 TSP10 + 0.083m 0.020

568 B 15 36 1.260 9 28.20 In PIT D180 TSP10 + 0.086m 0.030

569 B 15 37 1.440 8 24.22 In PIT D180 TSP10 + 0.029m 0.010

570 B 15 38 1.450 2 11.08 In PIT D180 TSP11 + 0.146m 0.040

571 B 15 39 1.400 7 21.83 In PIT D180 TSP10 + 0.685m 0.040

572 B 15 40 0.750 5 17.53 In PIT D180 TSP7 + 0.441m 0.030

573 B 15 42 0.420 6 20.65 In PIT D180 TSP9 + 0.269m 0.010

574 B 15 43 1.430 7 21.77 In PIT D180 TSP10 + 0.474m 0.030

575 B 15 44 0.740 5 17.48 In PIT D180 TSP9 + 0.379m 0.020

576 B 15 45 1.100 9 26.48 In PIT D180 TSP10 + 0.069m 0.020

577 B 15 46 1.200 7 22.25 In PIT D180 TSP10 + 0.105m 0.020

578 B 15 47 0.640 2 11.40 In PIT D180 TSP9 + 0.363m 0.010

579 B 15 48 0.840 4 16.54 In PIT D180 TSP2 + 0.196m 0.020

580 B 15 50 1.350 6 20.26 In PIT D180 TSP2 + 0.129m 0.030

581 B 15 52 1.210 5 17.19 In PIT D180 TSP10 + 0.091m 0.010

582 B 15 53 0.780 5 17.85 In PIT D180 TSP9 + 0.334m 0.040

583 B 15 54 1.090 2 11.80 In PIT D180 TSP10 + 0.551m 0.040

584 B 15 55 0.910 4 15.68 In PIT D180 TSP10 + 0.046m 0.020

585 B 15 56 0.620 8 25.64 In PIT D180 TSP3 + 0.045m 0.020

586 B 15 57 0.530 3 13.62 In PIT D180 TSP7 + 0.291m 0.030

587 B 16 1 1.410 8 24.20 In PIT D180 TSP10 + 0.499m 0.050

588 B 16 3 0.830 5 15.60 In PIT D180 TSP11 + 0.125m 0.020

589 B 16 6 0.920 3 12.10 In PIT D180 TSP2 + 0.391m 0.020

590 B 16 7 1.570 7 20.52 In PIT D180 TSP9 + 0.188m 0.010

591 B 16 10 1.040 4 14.37 In PIT D180 TSP2 + 0.111m 0.020

592 B 16 13 1.430 10 28.63 In PIT D180 TSP10 + 0.171m 0.010

593 B 16 14 0.650 6 17.14 In PIT D180 TSP8 + 0.073m 0.010

594 B 16 15 0.560 5 16.82 In PIT D180 TSP5 + 0.092m 0.020

595 B 16 17 0.850 5 14.91 In PIT D180 TSP10 + 0.457m 0.020

596 B 16 18 0.960 6 18.63 In PIT D180 TSP2 + 0.162m 0.020

597 B 16 19 2.110 7 20.69 In PIT D180 TEO + 0.155m 0.020

598 B 16 20 2.290 8 22.05 In PIT D180 TSP10 + 0.599m 0.090

599 B 16 21 1.020 5 16.68 In PIT D180 TSP1 + 0.216m 0.030

600 B 16 22 0.860 5 15.97 In PIT D180 TSP4 + 0.137m 0.020

601 B 16 24 0.730 6 17.10 In PIT D180 TSP6 + 0.148m 0.020

602 B 16 25 0.700 6 19.47 In PIT D180 TSP10 + 0.361m 0.070

603 B 16 26 0.760 5 16.74 In PIT D180 TSP7 + 0.141m 0.020

604 B 16 27 1.390 7 21.37 In PIT D180 TSP3 + 0.274m 0.020

605 B 16 28 0.590 6 18.24 In PIT D180 TSP10 + 0.546m 0.020

606 B 16 29 0.700 8 23.94 In PIT D180 TSP9 + 0.422m 0.020

607 B 16 30 2.720 11 29.84 In PIT D180 TSP9 + 0.423m 0.030

608 B 16 32 3.150 2 11.22 In PIT D180 TSP9 + 0.306m 0.020

609 B 16 33 0.970 2 10.98 In PIT D180 TSP3 + 0.454m 0.020

610 B 16 34 1.770 8 26.40 In PIT D180 TSP9 + 0.346m 0.010

611 B 16 36 1.090 8 24.99 In PIT D180 TSP9 + 0.349m 0.020

612 B 16 37 0.730 4 16.68 In PIT D180 TSP6 + 0.422m 0.020

613 B 16 38 0.700 4 15.21 In PIT D180 TSP7 + 0.336m 0.020

614 B 16 39 0.790 7 22.53 In PIT D180 TSP6 + 0.041m 0.020

615 B 16 40 0.840 4 15.06 In PIT D180 TEO + 0.297m 0.030

616 B 16 41 1.490 6 20.61 In PIT D180 TSP3 + 0.307m 0.020

617 B 16 43 0.670 6 20.90 In PIT D180 TSP2 + 0.315m 0.020

618 B 16 44 0.860 5 18.04 In PIT D180 TSP2 + 0.150m 0.020

619 B 16 45 1.790 14 40.38 In PIT D180 TSP10 + 0.260m 0.010

620 B 16 46 1.310 5 17.27 In PIT D180 TSP10 + 0.153m 0.040

621 B 16 47 1.530 7 22.82 In PIT D180 TSP9 + 0.352m 0.010

622 B 16 49 0.560 6 20.76 In PIT D180 TSP8 + 0.048m 0.020

623 B 16 54 0.770 7 23.49 In PIT D180 TSP7 + 0.106m 0.020

624 B 16 55 0.680 2 10.74 In PIT D180 TSP3 + 0.064m 0.020

625 B 17 1 0.510 6 17.95 In PIT D180 TSP8 + 0.191m 0.020

626 B 17 3 1.380 4 12.43 In PIT D180 TSP10 + 0.362m 0.020

627 B 17 4 0.860 7 21.87 In PIT D180 TSP1 + 0.207m 0.030

628 B 17 5 0.750 6 18.74 In PIT D180 TSP9 + 0.279m 0.010

629 B 17 6 0.740 8 22.83 In PIT D180 TSP9 + 0.254m 0.020

630 B 17 7 0.800 5 15.50 In PIT D180 TSP9 + 0.102m 0.020

631 B 17 10 0.690 6 18.01 In PIT D180 TSP7 + 0.164m 0.020

632 B 17 12 1.020 5 15.22 In PIT D180 TSP1 + 0.392m 0.030

633 B 17 13 1.510 5 16.46 In PIT D180 TSP10 + 0.838m 0.020

634 B 17 16 1.090 7 19.79 In PIT D180 TSP9 + 0.263m 0.020

635 B 17 17 0.550 5 16.98 In PIT D180 TSP11 + 0.201m 0.010

636 B 17 20 1.060 5 16.56 In PIT D180 TSP11 + 0.349m 0.020

637 B 17 23 1.640 4 13.94 In PIT D180 TSP10 + 0.449m 0.010

638 B 17 25 1.040 3 10.20 In PIT D180 TSP4 + 0.179m 0.030

639 B 17 26 0.930 5 16.25 In PIT D180 TSP5 + 0.183m 0.020

640 B 17 27 0.640 6 17.49 In PIT D180 TSP11 + 0.101m 0.010

641 B 17 28 0.870 4 14.66 In PIT D180 TSP8 + 0.311m 0.030

642 B 17 29 1.240 4 13.97 In PIT D180 TSP2 + 0.362m 0.030

643 B 17 30 1.980 5 14.85 In PIT D180 TSP10 + 0.362m 0.070

644 B 17 31 1.140 3 14.61 In PIT D180 TSP3 + 0.534m 0.030

645 B 17 32 1.920 7 23.68 In PIT D180 TSP11 + 0.047m 0.020

646 B 17 33 1.360 8 24.21 In PIT D180 TSP5 + 0.189m 0.020

647 B 17 34 0.830 7 23.59 In PIT D180 TSP3 + 0.103m 0.020

648 B 17 36 1.650 8 25.50 In PIT D180 TSP2 + 0.371m 0.020

649 B 17 37 1.800 11 33.18 In PIT D180 TSP10 + 0.103m 0.020

650 B 17 38 1.970 8 25.25 In PIT D180 TSP4 + 0.302m 0.020

651 B 17 39 2.270 7 23.16 In PIT D180 TSP9 + 0.268m 0.050

652 B 17 40 0.760 3 12.42 In PIT D180 TSP7 + 0.264m 0.010

653 B 17 42 0.710 7 21.83 In PIT D180 TSP4 + 0.096m 0.020

654 B 17 45 0.970 7 23.29 In PIT D180 TSP7 + 0.254m 0.020

655 B 17 47 0.790 6 21.33 In PIT D180 TSP10 + 0.664m 0.040

656 B 17 48 0.660 5 17.19 In PIT D180 TSP10 + 0.048m 0.010

657 B 17 50 1.150 5 18.59 In PIT D180 TSP10 + 0.249m 0.010

658 B 17 51 1.120 7 23.44 In PIT D180 TSP6 + 0.284m 0.030

659 B 17 52 0.860 7 23.79 In PIT D180 TSP9 + 0.335m 0.020

660 B 17 53 1.540 9 27.43 In PIT D180 TSP10 + 0.303m 0.030

661 B 17 54 2.080 9 27.92 In PIT D180 TSP3 + 0.078m 0.020

662 B 17 55 1.480 6 21.48 In PIT D180 TSP9 + 0.429m 0.020

663 B 17 57 1.540 2 10.22 In PIT D180 TSP10 + 0.391m 0.020

664 B 18 3 0.560 8 23.73 In PIT D180 TSP10 + 0.193m 0.010

665 B 18 4 0.690 9 24.89 In PIT D180 TSP8 + 0.446m 0.020

666 B 18 5 0.720 8 23.46 In PIT D180 TSP10 + 0.279m 0.010

667 B 18 6 0.640 6 18.85 In PIT D180 TSP7 + 0.321m 0.010

668 B 18 7 4.600 10 27.44 In PIT D180 TSP10 + 0.169m 0.040

669 B 18 10 0.790 3 10.29 In PIT D180 TSP10 + 0.564m 0.020

670 B 18 15 0.490 5 16.09 In PIT D180 TSP3 + 0.210m 0.030

671 B 18 16 3.430 10 26.93 In PIT D180 TSP9 + 0.024m 0.020

672 B 18 17 1.290 6 19.04 In PIT D180 TSP9 + 0.245m 0.020

673 B 18 21 1.030 7 19.51 In PIT D180 TSP5 + 0.173m 0.020

