ID,Zone,Row,Col,Volts,Deg.,Depth,Side,Eval,Channel,Location,Extent
677,A,16,36.0,1.24,7.0,21.16,In,PIT,D180,TSP3+0.473m,0.02
678,A,16,37.0,1.13,3.0,12.85,In,PIT,D180,TSP10+0.505m,0.02
679,A,16,39.0,1.25,7.0,22.58,In,PIT,D180,TSP5+0.320m,0.02
680,A,16,40.0,1.23,4.0,13.34,In,PIT,D180,TSP2+0.133m,0.02
681,A,16,41.0,1.24,8.0,23.53,In,PIT,D180,TSP7+0.162m,0.03
682,A,16,42.0,0.86,9.0,27.40,In,PIT,D180,TSP5+0.284m,0.03
683,A,16,44.0,2.08,12.0,32.30,In,PIT,D180,TSP9+0.577m,0.01
684,A,16,48.0,1.57,6.0,19.50,In,PIT,D180,TSP11+0.156m,0.02
685,A,16,50.0,1.27,10.0,28.26,In,PIT,D180,TSP7+0.431m,0.02
686,A,16,52.0,1.24,7.0,20.52,In,PIT,D180,TSP11+0.123m,0.01
687,A,16,54.0,1.32,3.0,12.04,In,PIT,D180,TSP10+0.458m,0.01
688,A,16,56.0,0.95,7.0,22.49,In,PIT,D180,TSP7+0.204m,0.02
689,A,17,1.0,2.15,3.0,10.77,In,PIT,D180,TSP11+0.150m,0.02
690,A,17,4.0,1.07,4.0,14.39,In,PIT,D180,TSP9+0.479m,0.02
691,A,17,5.0,2.77,8.0,23.75,In,PIT,D180,TSP11+0.143m,0.02
692,A,17,6.0,1.57,7.0,22.18,In,PIT,D180,TSP6+0.191m,0.02
693,A,17,7.0,1.24,7.0,21.76,In,PIT,D180,TSP4+0.490m,0.02
694,A,17,9.0,2.13,7.0,21.86,In,PIT,D180,TSP6+0.035m,0.01
695,A,17,11.0,1.91,11.0,30.04,In,PIT,D180,TSP11+0.176m,0.01
696,A,17,12.0,1.06,5.0,17.30,In,PIT,D180,TSP6+0.059m,0.02
697,A,17,16.0,0.79,5.0,15.55,In,PIT,D180,TSP3+0.269m,0.02
698,A,17,17.0,0.53,4.0,13.17,In,PIT,D180,TSP9+0.250m,0.03
699,A,17,18.0,0.97,5.0,17.52,In,PIT,D180,TSP10+0.642m,0.01
700,A,17,20.0,1.18,7.0,20.04,In,PIT,D180,TSP7+0.182m,0.01
701,A,17,21.0,0.89,6.0,19.19,In,PIT,D180,TSP7+0.103m,0.03
702,A,17,22.0,1.46,7.0,21.22,In,PIT,D180,TSP11+0.261m,0.02
703,A,17,23.0,1.53,4.0,14.89,In,PIT,D180,TER+2.440m,0.02
704,A,17,25.0,1.29,8.0,23.10,In,PIT,D180,TSP6+0.121m,0.01
705,A,17,26.0,0.77,7.0,21.91,In,PIT,D180,TSP3+0.261m,0.01
706,A,17,27.0,0.85,7.0,21.49,In,PIT,D180,TSP5+0.332m,0.02
707,A,17,28.0,0.52,5.0,17.23,In,PIT,D180,TSP11+0.166m,0.02
708,A,17,30.0,1.46,5.0,17.43,In,PIT,D180,TSP11+0.131m,0.02
709,A,17,31.0,1.78,3.0,12.00,In,PIT,D180,TSP11+0.110m,0.01
710,A,17,34.0,2.26,4.0,15.22,In,PIT,D180,TSP1+0.278m,0.04
711,A,17,36.0,1.25,4.0,15.21,In,PIT,D180,TSP1+0.523m,0.03
712,A,17,37.0,0.95,6.0,18.62,In,PIT,D180,TSP11+0.064m,0.01
713,A,17,38.0,0.98,3.0,10.99,In,PIT,D180,TSP9+0.430m,0.02
714,A,17,41.0,1.13,4.0,13.94,In,PIT,D180,TSP3+0.208m,0.02
715,A,17,42.0,1.03,8.0,24.26,In,PIT,D180,TSP9+0.125m,0.01
716,A,17,44.0,0.92,3.0,12.95,In,PIT,D180,TSP9+0.128m,0.02
717,A,17,45.0,1.12,6.0,18.32,In,PIT,D180,TSP10+0.347m,0.01
718,A,17,48.0,0.97,8.0,24.30,In,PIT,D180,TSP5+0.246m,0.03
719,A,17,50.0,0.91,5.0,17.42,In,PIT,D180,TSP10+0.406m,0.02
720,A,17,51.0,0.71,8.0,24.56,In,PIT,D180,TSP7+0.084m,0.02
721,A,17,52.0,0.58,8.0,23.43,In,PIT,D180,TSP2+0.398m,0.03
722,A,17,55.0,0.63,3.0,12.12,In,PIT,D180,TSP9+0.872m,0.01
723,A,17,57.0,1.02,6.0,18.56,In,PIT,D180,TSP2+0.191m,0.02
724,A,18,1.0,0.94,7.0,21.51,In,PIT,D180,TSP7+0.278m,0.06
725,A,18,2.0,0.65,9.0,25.32,In,PIT,D180,TSP11+0.216m,0.01
726,A,18,3.0,0.87,4.0,12.99,In,PIT,D180,TSP5+0.472m,0.02
727,A,18,4.0,0.95,5.0,16.11,In,PIT,D180,TSP4+0.274m,0.02
728,A,18,5.0,2.85,11.0,29.78,In,PIT,D180,TSP11+0.361m,0.01
729,A,18,6.0,1.26,4.0,13.26,In,PIT,D180,TSP5+0.283m,0.02
730,A,18,7.0,1.16,8.0,22.69,In,PIT,D180,TSP11+0.178m,0.02
731,A,18,9.0,0.76,4.0,13.00,In,PIT,D180,TSP5+0.145m,0.03
732,A,18,10.0,1.59,8.0,24.70,In,PIT,D180,TSP7+0.301m,0.02
733,A,18,11.0,1.57,3.0,11.48,In,PIT,D180,TSP4+0.480m,0.02
734,A,18,13.0,1.43,14.0,38.40,In,PIT,D180,TSP11+0.282m,0.01
735,A,18,14.0,0.89,6.0,18.45,In,PIT,D180,TSP3+0.322m,0.02
736,A,18,15.0,0.8,4.0,13.88,In,PIT,D180,TSP3+0.334m,0.05
737,A,18,16.0,1.94,9.0,24.93,In,PIT,D180,TSP11+0.110m,0.01
738,A,18,17.0,1.08,5.0,15.81,In,PIT,D180,TSP8+0.230m,0.03
739,A,18,18.0,1.06,8.0,22.76,In,PIT,D180,TSP8+0.557m,0.02
740,A,18,19.0,1.02,3.0,12.70,In,PIT,D180,TSP6+0.255m,0.02
741,A,18,21.0,1.17,6.0,18.61,In,PIT,D180,TSP1+0.165m,0.07
742,A,18,24.0,0.93,7.0,20.61,In,PIT,D180,TSP11+0.299m,0.01
743,A,18,26.0,1.29,9.0,26.05,In,PIT,D180,TSP6+0.262m,0.02
744,A,18,27.0,1.14,8.0,23.14,In,PIT,D180,TSP11+0.141m,0.01
745,A,18,29.0,1.2,4.0,14.00,In,PIT,D180,TSP6+0.257m,0.01
746,A,18,31.0,0.72,6.0,19.96,In,PIT,D180,TSP4+0.193m,0.03
747,A,18,32.0,0.75,6.0,19.63,In,PIT,D180,TSP1+0.276m,0.02
748,A,18,34.0,0.58,7.0,21.74,In,PIT,D180,TSP8+0.374m,0.02
749,A,18,37.0,1.74,9.0,25.72,In,PIT,D180,TSP3+0.315m,0.04
750,A,18,38.0,1.04,6.0,19.97,In,PIT,D180,TSP3+0.063m,0.02
751,A,18,39.0,0.55,6.0,18.54,In,PIT,D180,TSP5+0.447m,0.01
752,A,18,40.0,1.06,6.0,19.63,In,PIT,D180,TSP11+0.037m,0.01
753,A,18,41.0,0.99,6.0,18.07,In,PIT,D180,TSP9+0.270m,0.02
754,A,18,42.0,0.77,7.0,20.41,In,PIT,D180,TSP11+0.051m,0.01
755,A,18,43.0,2.39,7.0,22.11,In,PIT,D180,TSP9+0.292m,0.02
756,A,18,44.0,0.82,5.0,15.96,In,PIT,D180,TSP8+0.026m,0.01
757,A,18,45.0,0.69,5.0,17.96,In,PIT,D180,TSP5+0.640m,0.02
758,A,18,47.0,1.21,6.0,19.97,In,PIT,D180,TSP2+0.272m,0.01
759,A,18,48.0,0.82,8.0,22.74,In,PIT,D180,TSP7+0.263m,0.02
760,A,18,49.0,2.86,7.0,21.38,In,PIT,D180,TSP10+0.435m,0.01
761,A,18,50.0,0.86,4.0,15.50,In,PIT,D180,TSP4+0.316m,0.02
762,A,18,51.0,1.5,3.0,11.81,In,PIT,D180,TSP2+0.110m,0.02
763,A,18,52.0,0.96,6.0,18.41,In,PIT,D180,TSP9+0.582m,0.02
764,A,18,57.0,1.09,4.0,15.05,In,PIT,D180,TSP2+0.463m,0.02
765,A,18,58.0,1.41,8.0,23.95,In,PIT,D180,TSP3+0.255m,0.02
766,A,19,1.0,1.45,3.0,12.07,In,PIT,D180,TSP8+0.056m,0.02
767,A,19,3.0,0.64,8.0,22.59,In,PIT,D180,TSP9+0.302m,0.02
768,A,19,5.0,0.92,7.0,21.19,In,PIT,D180,TSP3+0.565m,0.05
769,A,19,6.0,1.55,8.0,24.21,In,PIT,D180,TSP6+0.248m,0.03
770,A,19,7.0,1.32,4.0,14.80,In,PIT,D180,TSP5+0.389m,0.01
771,A,19,8.0,1.12,6.0,19.70,In,PIT,D180,TSP6+0.417m,0.03
772,A,19,9.0,0.8,5.0,16.97,In,PIT,D180,TSP10+0.193m,0.01
773,A,19,12.0,0.88,5.0,16.63,In,PIT,D180,TSP3+0.108m,0.02
774,A,19,13.0,1.0,4.0,13.91,In,PIT,D180,TSP3+0.362m,0.02
775,A,19,15.0,1.28,2.0,10.32,In,PIT,D180,TSP11+0.160m,0.02
776,A,19,16.0,1.27,10.0,28.42,In,PIT,D180,TSP11+0.443m,0.02
777,A,19,17.0,1.06,6.0,19.70,In,PIT,D180,TSP7+0.106m,0.02
778,A,19,18.0,1.13,8.0,24.21,In,PIT,D180,TSP9+0.044m,0.02
779,A,19,20.0,1.07,9.0,25.58,In,PIT,D180,TSP4+0.283m,0.02
780,A,19,21.0,0.91,3.0,12.73,In,PIT,D180,TSP11+0.168m,0.01
781,A,19,22.0,1.1,3.0,12.37,In,PIT,D180,TSP11+0.199m,0.02
782,A,19,23.0,2.53,7.0,21.84,In,PIT,D180,TSP11+0.291m,0.02
783,A,19,26.0,1.1,9.0,24.93,In,PIT,D180,TSP4+0.517m,0.02
784,A,19,28.0,0.75,3.0,12.39,In,PIT,D180,TSP1+0.676m,0.02
785,A,19,29.0,1.48,9.0,25.16,In,PIT,D180,TSP10+0.323m,0.02
786,A,19,30.0,0.42,6.0,17.63,In,PIT,D180,TSP9+0.217m,0.02
787,A,19,32.0,1.21,8.0,23.16,In,PIT,D180,TSP3+0.325m,0.02
788,A,19,36.0,0.86,6.0,18.49,In,PIT,D180,TSP1+0.719m,0.01
789,A,19,37.0,0.76,4.0,14.65,In,PIT,D180,TSP2+0.193m,0.02
790,A,19,38.0,1.43,7.0,22.60,In,PIT,D180,TSP1+0.535m,0.02
791,A,19,40.0,1.15,7.0,20.45,In,PIT,D180,TSP7+0.199m,0.01
792,A,19,41.0,1.24,4.0,15.42,In,PIT,D180,TSP10+0.278m,0.06
793,A,19,43.0,0.97,5.0,16.75,In,PIT,D180,TSP6+0.225m,0.01
794,A,19,44.0,0.98,5.0,16.30,In,PIT,D180,TEO+0.325m,0.03
795,A,19,45.0,1.41,6.0,19.73,In,PIT,D180,TEO+0.689m,0.03
796,A,19,46.0,1.5,7.0,20.84,In,PIT,D180,TSP1+0.619m,0.02
797,A,19,48.0,1.73,7.0,21.85,In,PIT,D180,TEO+0.287m,0.02
798,A,19,49.0,1.11,8.0,24.54,In,PIT,D180,TSP9+0.438m,0.01
799,A,19,50.0,0.84,5.0,15.85,In,PIT,D180,TSP9+0.148m,0.02
800,A,19,52.0,1.51,3.0,12.32,In,PIT,D180,TSP1+0.569m,0.04
801,A,19,54.0,1.97,3.0,11.47,In,PIT,D180,TSP11+0.050m,0.03
802,A,19,56.0,1.73,10.0,29.06,In,PIT,D180,TSP3+0.295m,0.03
803,A,20,1.0,0.74,8.0,23.85,In,PIT,D180,TSP10+0.371m,0.03
804,A,20,4.0,1.23,5.0,15.77,In,PIT,D180,TSP8+0.400m,0.02
805,A,20,5.0,0.93,6.0,19.05,In,PIT,D180,TSP11+0.403m,0.02
806,A,20,6.0,1.33,9.0,26.64,In,PIT,D180,TSP11+0.363m,0.01
807,A,20,7.0,0.76,8.0,22.91,In,PIT,D180,TSP11+0.346m,0.05
808,A,20,8.0,1.77,5.0,15.35,In,PIT,D180,TSP11+0.134m,0.02
809,A,20,9.0,1.24,4.0,13.11,In,PIT,D180,TSP3+0.329m,0.02
810,A,20,10.0,1.44,7.0,20.85,In,PIT,D180,TSP8+0.351m,0.04
811,A,20,12.0,2.47,8.0,23.64,In,PIT,D180,TSP11+0.147m,0.01
812,A,20,13.0,1.27,9.0,25.20,In,PIT,D180,TSP9+0.178m,0.01
813,A,20,14.0,0.96,6.0,19.22,In,PIT,D180,TSP4+0.187m,0.03
814,A,20,15.0,1.24,7.0,20.87,In,PIT,D180,TSP11+0.176m,0.02
815,A,20,16.0,1.5,8.0,24.37,In,PIT,D180,TSP11+0.458m,0.03
816,A,20,17.0,0.84,8.0,24.06,In,PIT,D180,TSP11+0.166m,0.01
817,A,20,18.0,0.92,5.0,17.50,In,PIT,D180,TSP5+0.334m,0.03
818,A,20,19.0,0.76,7.0,20.90,In,PIT,D180,TSP11+0.060m,0.02
819,A,20,20.0,1.56,10.0,27.30,In,PIT,D180,TSP11+0.323m,0.02
820,A,20,21.0,1.09,10.0,27.72,In,PIT,D180,TSP11+0.054m,0.02
821,A,20,22.0,1.01,5.0,16.24,In,PIT,D180,TSP6+0.175m,0.01
822,A,20,23.0,0.74,8.0,23.17,In,PIT,D180,TSP11+0.182m,0.02
823,A,20,24.0,1.19,7.0,21.91,In,PIT,D180,TSP1+0.638m,0.01
824,A,20,25.0,1.65,7.0,20.07,In,PIT,D180,TSP10+0.079m,0.04
825,A,20,27.0,1.2,6.0,19.52,In,PIT,D180,TSP9+0.326m,0.02
826,A,20,28.0,3.73,10.0,28.92,In,PIT,D180,TSP11+0.219m,0.02
827,A,20,29.0,1.06,7.0,21.30,In,PIT,D180,TSP10+0.416m,0.02
828,A,20,31.0,1.24,7.0,22.01,In,PIT,D180,TSP11+0.030m,0.01
829,A,20,32.0,3.38,4.0,15.24,In,PIT,D180,TSP11+0.252m,0.03
830,A,20,34.0,0.56,5.0,17.92,In,PIT,D180,TSP11+0.115m,0.02
831,A,20,36.0,0.67,8.0,23.17,In,PIT,D180,TSP6+0.046m,0.03
832,A,20,38.0,1.28,3.0,11.26,In,PIT,D180,TSP2+0.166m,0.01
833,A,20,39.0,0.79,4.0,13.53,In,PIT,D180,TSP6+0.237m,0.03
834,A,20,40.0,0.88,6.0,19.83,In,PIT,D180,TSP11+0.065m,0.01
835,A,20,41.0,1.04,4.0,15.40,In,PIT,D180,TSP9+0.315m,0.02
836,A,20,42.0,0.76,4.0,13.81,In,PIT,D180,TSP9+0.327m,0.02
837,A,20,43.0,1.53,8.0,24.14,In,PIT,D180,TEO+0.475m,0.02
838,A,20,44.0,2.26,12.0,32.72,In,PIT,D180,TSP9+0.051m,0.02
839,A,20,45.0,0.95,3.0,12.66,In,PIT,D180,TSP10+0.824m,0.03
840,A,20,46.0,4.31,9.0,26.45,In,PIT,D180,TSP11+0.321m,0.02
841,A,20,47.0,1.34,6.0,18.91,In,PIT,D180,TSP6+0.250m,0.03
842,A,20,48.0,0.97,7.0,21.25,In,PIT,D180,TSP10+0.450m,0.01
843,A,20,49.0,2.97,7.0,21.92,In,PIT,D180,TSP9+0.568m,0.03
844,A,20,51.0,1.11,7.0,22.61,In,PIT,D180,TSP2+0.082m,0.02
845,A,20,53.0,3.89,3.0,12.42,In,PIT,D180,TSP11+0.053m,0.02
846,A,20,55.0,2.0,8.0,24.41,In,PIT,D180,TSP4+0.203m,0.04
847,A,20,56.0,0.88,3.0,11.54,In,PIT,D180,TSP7+0.260m,0.02
848,A,21,1.0,1.13,11.0,30.18,In,PIT,D180,TSP11+0.103m,0.02
849,A,21,4.0,1.4,7.0,20.22,In,PIT,D180,TSP11+0.175m,0.01
850,A,21,5.0,1.83,9.0,26.59,In,PIT,D180,TSP4+0.169m,0.02
851,A,21,6.0,2.8,7.0,21.91,In,PIT,D180,TSP3+0.156m,0.02
852,A,21,7.0,1.18,4.0,13.60,In,PIT,D180,TSP4+0.438m,0.01
853,A,21,8.0,5.22,14.0,37.99,In,PIT,D180,TSP11+0.538m,0.02
854,A,21,9.0,1.17,9.0,26.65,In,PIT,D180,TSP2+0.088m,0.02
855,A,21,10.0,0.78,4.0,14.24,In,PIT,D180,TSP4+0.233m,0.01
856,A,21,12.0,0.87,10.0,28.25,In,PIT,D180,TSP4+0.043m,0.02
857,A,21,13.0,1.69,8.0,22.50,In,PIT,D180,TSP11+0.374m,0.01
858,A,21,14.0,0.77,6.0,17.75,In,PIT,D180,TSP10+0.555m,0.02
859,A,21,15.0,1.01,4.0,15.08,In,PIT,D180,TSP11+0.464m,0.01
860,A,21,17.0,1.27,8.0,23.98,In,PIT,D180,TSP11+0.194m,0.02
861,A,21,18.0,1.55,8.0,22.96,In,PIT,D180,TSP2+0.315m,0.05
862,A,21,19.0,0.68,7.0,22.20,In,PIT,D180,TSP11+0.226m,0.01
863,A,21,20.0,1.07,7.0,20.66,In,PIT,D180,TSP2+0.320m,0.01
864,A,21,22.0,0.87,6.0,17.65,In,PIT,D180,TSP2+0.347m,0.01
865,A,21,24.0,1.28,13.0,36.09,In,PIT,D180,TSP8+0.202m,0.01
866,A,21,26.0,0.98,3.0,10.69,In,PIT,D180,TSP10+0.802m,0.02
867,A,21,28.0,1.05,4.0,13.39,In,PIT,D180,TSP6+0.088m,0.01
868,A,21,29.0,0.88,3.0,12.31,In,PIT,D180,TSP1+0.651m,0.03
869,A,21,30.0,0.63,6.0,19.57,In,PIT,D180,TSP8+0.345m,0.03
870,A,21,31.0,3.86,9.0,27.01,In,PIT,D180,TSP10+0.088m,0.02
871,A,21,32.0,1.58,6.0,19.75,In,PIT,D180,TSP3+0.475m,0.02
872,A,21,33.0,0.99,4.0,14.11,In,PIT,D180,TSP11+0.322m,0.02
873,A,21,35.0,1.73,7.0,20.63,In,PIT,D180,TSP10+0.796m,0.03
874,A,21,37.0,1.29,7.0,21.22,In,PIT,D180,TSP10+0.733m,0.03
875,A,21,38.0,0.9,3.0,11.27,In,PIT,D180,TEO+0.530m,0.01
876,A,21,39.0,0.85,5.0,17.44,In,PIT,D180,TSP11+0.358m,0.02
877,A,21,40.0,0.71,6.0,19.22,In,PIT,D180,TSP4+0.545m,0.05
878,A,21,41.0,1.25,9.0,25.23,In,PIT,D180,TSP4+0.080m,0.02
879,A,21,42.0,0.62,7.0,20.59,In,PIT,D180,TSP5+0.188m,0.02
880,A,21,43.0,1.24,7.0,22.51,In,PIT,D180,TSP1+0.637m,0.02
881,A,21,45.0,1.01,5.0,16.39,In,PIT,D180,TSP2+0.360m,0.02
882,A,21,46.0,0.9,3.0,12.77,In,PIT,D180,TSP4+0.524m,0.03
883,A,21,48.0,0.75,7.0,21.31,In,PIT,D180,TSP10+0.097m,0.02
884,A,21,49.0,1.03,8.0,24.52,In,PIT,D180,TEO+0.311m,0.03
885,A,21,51.0,0.92,8.0,22.74,In,PIT,D180,TSP10+0.580m,0.02
886,A,22,1.0,1.33,4.0,14.79,In,PIT,D180,TSP11+0.263m,0.01
887,A,22,2.0,1.93,7.0,22.06,In,PIT,D180,TSP9+0.209m,0.01
888,A,22,4.0,0.89,3.0,12.18,In,PIT,D180,TSP8+0.583m,0.02
889,A,22,5.0,1.42,6.0,19.38,In,PIT,D180,TSP11+0.303m,0.04
890,A,22,6.0,1.01,4.0,14.39,In,PIT,D180,TSP3+0.350m,0.04
891,A,22,7.0,1.32,15.0,40.17,In,PIT,D180,TSP11+0.395m,0.01
892,A,22,8.0,1.47,5.0,16.03,In,PIT,D180,TSP2+0.370m,0.02
893,A,22,10.0,0.75,9.0,24.80,In,PIT,D180,TSP11+0.120m,0.01
894,A,22,11.0,0.69,6.0,19.72,In,PIT,D180,TSP4+0.539m,0.01
895,A,22,12.0,1.24,5.0,16.00,In,PIT,D180,TSP6+0.405m,0.02
896,A,22,13.0,1.14,8.0,22.55,In,PIT,D180,TSP11+0.109m,0.02
897,A,22,14.0,1.06,3.0,12.45,In,PIT,D180,TSP6+0.224m,0.02
898,A,22,16.0,0.68,7.0,20.32,In,PIT,D180,TSP7+0.133m,0.01
899,A,22,17.0,1.07,5.0,17.30,In,PIT,D180,TSP11+0.216m,0.02
900,A,22,19.0,1.52,8.0,24.39,In,PIT,D180,TSP11+0.164m,0.02
901,A,22,20.0,1.93,9.0,25.89,In,PIT,D180,TSP11+0.436m,0.02
902,A,22,21.0,0.93,7.0,21.98,In,PIT,D180,TSP9+0.358m,0.02
903,A,22,23.0,0.9,11.0,29.73,In,PIT,D180,TSP7+0.134m,0.01
904,A,22,24.0,0.47,7.0,21.76,In,PIT,D180,TSP5+0.597m,0.03
905,A,22,25.0,0.97,7.0,20.80,In,PIT,D180,TSP3+0.225m,0.01
906,A,22,26.0,2.97,7.0,20.60,In,PIT,D180,TSP5+0.286m,0.03
907,A,22,27.0,1.02,4.0,14.32,In,PIT,D180,TSP1+0.489m,0.04
908,A,22,28.0,1.3,5.0,16.47,In,PIT,D180,TSP10+0.815m,0.02
909,A,22,29.0,1.32,9.0,25.28,In,PIT,D180,TSP2+0.269m,0.01
910,A,22,30.0,2.59,8.0,23.97,In,PIT,D180,TSP8+0.376m,0.02
911,A,22,32.0,1.19,3.0,11.88,In,PIT,D180,TSP10+0.573m,0.03
912,A,22,33.0,0.72,6.0,18.52,In,PIT,D180,TSP9+0.370m,0.01
913,A,22,37.0,1.79,5.0,15.70,In,PIT,D180,TSP4+0.310m,0.02
914,A,22,38.0,0.82,6.0,18.95,In,PIT,D180,TSP6+0.149m,0.02
915,A,22,39.0,1.14,5.0,17.84,In,PIT,D180,TSP3+0.092m,0.04
916,A,22,40.0,1.94,4.0,14.71,In,PIT,D180,TSP11+0.323m,0.04
917,A,22,41.0,1.39,8.0,24.04,In,PIT,D180,TSP1+0.227m,0.03
918,A,22,43.0,1.87,9.0,27.37,In,PIT,D180,TSP8+0.113m,0.03
919,A,22,44.0,1.32,6.0,20.28,In,PIT,D180,TSP11+0.180m,0.01
920,A,22,45.0,0.95,2.0,10.63,In,PIT,D180,TSP1+0.472m,0.04
921,A,22,46.0,0.95,3.0,12.46,In,PIT,D180,TSP9+0.637m,0.03
922,A,22,47.0,2.22,5.0,17.90,In,PIT,D180,TSP1+0.161m,0.1
923,A,22,48.0,1.78,9.0,25.57,In,PIT,D180,TSP1+0.196m,0.04
924,A,22,52.0,1.43,4.0,14.09,In,PIT,D180,TSP1+0.305m,0.03
925,A,22,53.0,1.72,5.0,17.19,In,PIT,D180,TSP11+0.078m,0.02
926,A,22,54.0,1.85,11.0,30.32,In,PIT,D180,TSP11+0.221m,0.03
927,A,22,55.0,0.58,6.0,18.25,In,PIT,D180,TSP11+0.168m,0.02
928,A,23,1.0,2.46,6.0,19.18,In,PIT,D180,TSP11+0.350m,0.06
929,A,23,2.0,0.86,4.0,12.75,In,PIT,D180,TSP4+0.250m,0.02
930,A,23,3.0,1.22,7.0,21.49,In,PIT,D180,TSP3+0.685m,0.03
931,A,23,4.0,1.42,7.0,22.01,In,PIT,D180,TSP2+0.275m,0.02
932,A,23,6.0,0.77,6.0,17.78,In,PIT,D180,TSP11+0.065m,0.01
933,A,23,8.0,1.05,6.0,19.54,In,PIT,D180,TSP2+0.154m,0.04
934,A,23,9.0,0.82,6.0,19.26,In,PIT,D180,TSP4+0.305m,0.02
935,A,23,10.0,1.47,7.0,20.19,In,PIT,D180,TSP10+0.710m,0.04
936,A,23,13.0,1.14,5.0,15.89,In,PIT,D180,TSP3+0.520m,0.05
937,A,23,14.0,1.54,5.0,16.68,In,PIT,D180,TSP5+0.276m,0.04
938,A,23,16.0,1.51,8.0,24.20,In,PIT,D180,TSP5+0.298m,0.02
939,A,23,17.0,1.15,5.0,16.27,In,PIT,D180,TSP11+0.338m,0.03
940,A,23,18.0,0.91,10.0,28.97,In,PIT,D180,TSP9+0.378m,0.03
941,A,23,20.0,1.78,7.0,22.22,In,PIT,D180,TSP11+0.819m,0.03
942,A,23,21.0,0.84,6.0,17.60,In,PIT,D180,TSP3+0.115m,0.02
943,A,23,22.0,1.32,5.0,17.05,In,PIT,D180,TSP8+0.124m,0.03
944,A,23,23.0,1.55,7.0,20.73,In,PIT,D180,TSP11+0.688m,0.02
945,A,23,24.0,0.97,9.0,24.78,In,PIT,D180,TSP6+0.061m,0.02
946,A,23,26.0,2.3,4.0,14.56,In,PIT,D180,TSP11+0.596m,0.03
947,A,23,27.0,1.53,7.0,21.32,In,PIT,D180,TSP11+0.650m,0.04
948,A,23,29.0,1.17,8.0,23.34,In,PIT,D180,TSP2+0.230m,0.02
949,A,23,30.0,1.51,8.0,24.44,In,PIT,D180,TSP11+0.382m,0.02
950,A,23,31.0,0.97,6.0,18.04,In,PIT,D180,TSP11+0.230m,0.02
951,A,23,32.0,0.91,7.0,21.81,In,PIT,D180,TSP2+0.145m,0.06
952,A,23,33.0,1.13,7.0,21.82,In,PIT,D180,TSP6+0.050m,0.04
953,A,23,34.0,1.94,13.0,36.19,In,PIT,D180,TSP7+0.363m,0.02
954,A,23,37.0,4.82,3.0,12.66,In,PIT,D180,TSP6+0.270m,0.03
955,A,23,38.0,3.53,7.0,21.01,In,PIT,D180,TSP11+0.182m,0.03
956,A,23,40.0,1.53,8.0,23.76,In,PIT,D180,TSP11+0.343m,0.04
957,A,23,41.0,1.15,3.0,12.08,In,PIT,D180,TSP2+0.339m,0.02
958,A,23,44.0,1.98,11.0,30.57,In,PIT,D180,TSP2+0.222m,0.02
959,A,23,45.0,1.03,6.0,18.37,In,PIT,D180,TSP10+0.348m,0.04
960,A,23,47.0,2.16,3.0,11.18,In,PIT,D180,TSP5+0.323m,0.03
961,A,23,50.0,1.01,8.0,24.02,In,PIT,D180,TSP2+0.340m,0.02
962,A,23,51.0,2.9,4.0,14.40,In,PIT,D180,TSP11+0.171m,0.04
963,A,23,53.0,1.78,8.0,23.82,In,PIT,D180,TSP1+0.636m,0.02
964,A,23,54.0,1.13,6.0,18.16,In,PIT,D180,TSP9+0.143m,0.02
965,A,23,55.0,1.54,8.0,23.09,In,PIT,D180,TSP9+0.254m,0.05
966,A,24,1.0,0.6,8.0,22.98,In,PIT,D180,TSP3+0.491m,0.02
967,A,24,2.0,1.55,7.0,20.99,In,PIT,D180,TSP8+0.117m,0.03
968,A,24,3.0,1.45,8.0,23.40,In,PIT,D180,TSP3+0.247m,0.02
969,A,24,4.0,1.78,4.0,14.32,In,PIT,D180,TSP11+0.328m,0.02
970,A,24,6.0,1.59,4.0,14.98,In,PIT,D180,TSP7+0.127m,0.02
971,A,24,7.0,0.74,4.0,13.87,In,PIT,D180,TSP11+0.094m,0.02
972,A,24,10.0,0.88,4.0,13.90,In,PIT,D180,TSP5+0.056m,0.02
973,A,24,11.0,1.07,7.0,20.91,In,PIT,D180,TSP6+0.087m,0.02
974,A,24,12.0,1.11,4.0,14.88,In,PIT,D180,TSP7+0.448m,0.02
975,A,24,13.0,1.26,7.0,20.06,In,PIT,D180,TSP9+0.165m,0.02
976,A,24,15.0,1.28,9.0,25.56,In,PIT,D180,TSP6+0.225m,0.01
977,A,24,16.0,0.85,8.0,22.91,In,PIT,D180,TSP8+0.216m,0.01
978,A,24,18.0,1.62,12.0,32.43,In,PIT,D180,TSP11+0.446m,0.02
979,A,24,20.0,5.05,10.0,27.10,In,PIT,D180,TSP11+0.803m,0.04
980,A,24,21.0,0.94,5.0,16.64,In,PIT,D180,TSP3+0.112m,0.04
981,A,24,22.0,1.7,7.0,21.62,In,PIT,D180,TSP11+0.187m,0.02
982,A,24,24.0,4.51,5.0,17.45,In,PIT,D180,TSP11+0.443m,0.02
983,A,24,25.0,1.23,8.0,22.79,In,PIT,D180,TSP10+0.771m,0.03
984,A,24,27.0,1.61,5.0,15.28,In,PIT,D180,TSP11+0.447m,0.02
985,A,24,29.0,2.24,6.0,18.61,In,PIT,D180,TSP11+0.474m,0.02
986,A,24,31.0,0.94,6.0,20.17,In,PIT,D180,TSP11+0.080m,0.01
